Time_Days	Prod_method	Encaps_rate	Hyper_wiener_index	Mean_part_size	pI	PVA_conc_inner_phase	PVA_Mw	PLGA_Mw	S_no	PLGA_visc	PLGA_to_Placticizer	pH_0_logd	Carboaromatic_ring_count	pH_14_logd	pH_4_logd	Ring_atom_count.2	Wiener_index	diss_add_conc	pH_9_logd	Dreiding_energy	Minimal_projection_radius.1	Inner_phase_volume	Q_perc
54.102	4	78.0	-429981997	120.49	5.3	0.0	31000	50000	39	0.72	0.0	0.0	49	0.0	0.0	525	0	0.0	0.0	1166699.675	0.0	3.5	64.19800000000001
63.413999999999994	4	78.0	-429981997	120.49	5.3	0.0	31000	50000	39	0.72	0.0	0.0	49	0.0	0.0	525	0	0.0	0.0	1166699.675	0.0	3.5	72.428
84.06	4	78.0	-429981997	120.49	5.3	0.0	31000	50000	39	0.72	0.0	0.0	49	0.0	0.0	525	0	0.0	0.0	1166699.675	0.0	3.5	72.84
0.0	4	82.0	-429981997	99.01	5.3	0.0	31000	61500	39	0.675	5.29	-7.55	49	-7.61	-7.55	525	11402920	0.0	-7.55	1166699.675	39.46	3.5	0.0
1.186	4	82.0	-429981997	99.01	5.3	0.0	31000	61500	39	0.675	5.29	-7.55	49	-7.61	-7.55	525	11402920	0.0	-7.55	1166699.675	39.46	3.5	59.434
7.202000000000001	4	82.0	-429981997	99.01	5.3	0.0	31000	61500	39	0.675	5.29	-7.55	49	-7.61	-7.55	525	11402920	0.0	-7.55	1166699.675	39.46	3.5	90.61200000000001
14.169	4	82.0	-429981997	99.01	5.3	0.0	31000	61500	39	0.675	5.29	-7.55	49	-7.61	-7.55	525	11402920	0.0	-7.55	1166699.675	39.46	3.5	90.648
28.123	4	82.0	-429981997	99.01	5.3	0.0	31000	61500	39	0.675	5.29	-7.55	49	-7.61	-7.55	525	11402920	0.0	-7.55	1166699.675	39.46	3.5	97.686
46.165	4	82.0	-429981997	99.01	5.3	0.0	31000	61500	39	0.675	5.29	-7.55	49	-7.61	-7.55	525	11402920	0.0	-7.55	1166699.675	39.46	3.5	88.762
54.168	4	82.0	-429981997	99.01	5.3	0.0	31000	61500	39	0.675	5.29	-7.55	49	-7.61	-7.55	525	11402920	0.0	-7.55	1166699.675	39.46	3.5	90.03299999999999
63.455	4	82.0	-429981997	99.01	5.3	0.0	31000	61500	39	0.675	5.29	-7.55	49	-7.61	-7.55	525	11402920	0.0	-7.55	1166699.675	39.46	3.5	88.851
84.34100000000001	4	82.0	-429981997	99.01	5.3	0.0	31000	61500	39	0.675	5.29	-7.55	49	-7.61	-7.55	525	11402920	0.0	-7.55	1166699.675	39.46	3.5	81.991
0.336	1	75.05	1946040	1.22	5.28	0.0	50000	31000	0	0.38	0.0	0.0	2	0.0	0.0	27	0	0.0	0.0	4900.58	0.0	4.0	35.119
1.0759999999999998	1	75.05	1946040	1.22	5.28	0.0	50000	31000	0	0.38	0.0	0.0	2	0.0	0.0	27	0	0.0	0.0	4900.58	0.0	4.0	37.139
3.778	1	75.05	1946040	1.22	5.28	0.0	50000	31000	0	0.38	0.0	0.0	2	0.0	0.0	27	0	0.0	0.0	4900.58	0.0	4.0	39.406
11.38	1	75.05	1946040	1.22	5.28	0.0	50000	31000	0	0.38	0.0	0.0	2	0.0	0.0	27	0	0.0	0.0	4900.58	0.0	4.0	40.903
21.435	1	75.05	1946040	1.22	5.28	0.0	50000	31000	0	0.38	0.0	0.0	2	0.0	0.0	27	0	0.0	0.0	4900.58	0.0	4.0	43.151
28.305	1	75.05	1946040	1.22	5.28	0.0	50000	31000	0	0.38	0.0	0.0	2	0.0	0.0	27	0	0.0	0.0	4900.58	0.0	4.0	46.166000000000004
35.178000000000004	1	75.05	1946040	1.22	5.28	0.0	50000	31000	0	0.38	0.0	0.0	2	0.0	0.0	27	0	0.0	0.0	4900.58	0.0	4.0	49.938
42.056000000000004	1	75.05	1946040	1.22	5.28	0.0	50000	31000	0	0.38	0.0	0.0	2	0.0	0.0	27	0	0.0	0.0	4900.58	0.0	4.0	55.732
49.18600000000001	1	75.05	1946040	1.22	5.28	0.0	50000	31000	0	0.38	0.0	0.0	2	0.0	0.0	27	0	0.0	0.0	4900.58	0.0	4.0	64.557
55.825	1	75.05	1946040	1.22	5.28	0.0	50000	31000	0	0.38	0.0	0.0	2	0.0	0.0	27	0	0.0	0.0	4900.58	0.0	4.0	72.626
70.307	1	75.05	1946040	1.22	5.28	0.0	50000	31000	0	0.38	0.0	0.0	2	0.0	0.0	27	0	0.0	0.0	4900.58	0.0	4.0	80.92699999999999
77.42	1	75.05	1946040	1.22	5.28	0.0	50000	31000	0	0.38	0.0	0.0	2	0.0	0.0	27	0	0.0	0.0	4900.58	0.0	4.0	83.18299999999999
0.0	2	85.3	899761443	63.0	4.8	0.0	40500	23000	5	0.25	0.0	0.0	11	0.0	0.0	125	0	0.05	0.0	29156.8	0.0	2.5	0.0
0.862	2	85.3	899761443	63.0	4.8	0.0	40500	23000	5	0.25	0.0	0.0	11	0.0	0.0	125	0	0.05	0.0	29156.8	0.0	2.5	17.230999999999998
3.017	2	85.3	899761443	63.0	4.8	0.0	40500	23000	5	0.25	0.0	0.0	11	0.0	0.0	125	0	0.05	0.0	29156.8	0.0	2.5	32.0
4.848	2	85.3	899761443	63.0	4.8	0.0	40500	23000	5	0.25	0.0	0.0	11	0.0	0.0	125	0	0.05	0.0	29156.8	0.0	2.5	43.077
7.002999999999999	2	85.3	899761443	63.0	4.8	0.0	40500	23000	5	0.25	0.0	0.0	11	0.0	0.0	125	0	0.05	0.0	29156.8	0.0	2.5	45.538000000000004
8.943	2	85.3	899761443	63.0	4.8	0.0	40500	23000	5	0.25	0.0	0.0	11	0.0	0.0	125	0	0.05	0.0	29156.8	0.0	2.5	53.538000000000004
10.882	2	85.3	899761443	63.0	4.8	0.0	40500	23000	5	0.25	0.0	0.0	11	0.0	0.0	125	0	0.05	0.0	29156.8	0.0	2.5	56.615
13.037	2	85.3	899761443	63.0	4.8	0.0	40500	23000	5	0.25	0.0	0.0	11	0.0	0.0	125	0	0.05	0.0	29156.8	0.0	2.5	59.692
15.192	2	85.3	899761443	63.0	4.8	0.0	40500	23000	5	0.25	0.0	0.0	11	0.0	0.0	125	0	0.05	0.0	29156.8	0.0	2.5	65.846
16.916	2	85.3	899761443	63.0	4.8	0.0	40500	23000	5	0.25	0.0	0.0	11	0.0	0.0	125	0	0.05	0.0	29156.8	0.0	2.5	69.538
18.963	2	85.3	899761443	63.0	4.8	0.0	40500	23000	5	0.25	0.0	0.0	11	0.0	0.0	125	0	0.05	0.0	29156.8	0.0	2.5	73.846
21.01	2	85.3	899761443	63.0	4.8	0.0	40500	23000	5	0.25	0.0	0.0	11	0.0	0.0	125	0	0.05	0.0	29156.8	0.0	2.5	79.385
22.949	2	85.3	899761443	63.0	4.8	0.0	40500	23000	5	0.25	0.0	0.0	11	0.0	0.0	125	0	0.05	0.0	29156.8	0.0	2.5	81.846
24.997	2	85.3	899761443	63.0	4.8	0.0	40500	23000	5	0.25	0.0	0.0	11	0.0	0.0	125	0	0.05	0.0	29156.8	0.0	2.5	83.69200000000001
26.936	2	85.3	899761443	63.0	4.8	0.0	40500	23000	5	0.25	0.0	0.0	11	0.0	0.0	125	0	0.05	0.0	29156.8	0.0	2.5	84.92299999999999
29.090999999999998	2	85.3	899761443	63.0	4.8	0.0	40500	23000	5	0.25	0.0	0.0	11	0.0	0.0	125	0	0.05	0.0	29156.8	0.0	2.5	86.76899999999999
31.03	2	85.3	899761443	63.0	4.8	0.0	40500	23000	5	0.25	0.0	0.0	11	0.0	0.0	125	0	0.05	0.0	29156.8	0.0	2.5	88.0
0.0	1	62.6	61404185	0.4	5.3	0.0	50000	20000	6	0.20800000000000002	0.0	0.0	7	0.0	0.0	149	0	0.0	0.0	1005.12	0.0	5.0	0.0
3.5389999999999997	1	62.6	61404185	0.4	5.3	0.0	50000	20000	6	0.20800000000000002	0.0	0.0	7	0.0	0.0	149	0	0.0	0.0	1005.12	0.0	5.0	85.086
15.265999999999998	1	62.6	61404185	0.4	5.3	0.0	50000	20000	6	0.20800000000000002	0.0	0.0	7	0.0	0.0	149	0	0.0	0.0	1005.12	0.0	5.0	91.323
45.416000000000004	1	62.6	61404185	0.4	5.3	0.0	50000	20000	6	0.20800000000000002	0.0	0.0	7	0.0	0.0	149	0	0.0	0.0	1005.12	0.0	5.0	93.969
105.412	1	62.6	61404185	0.4	5.3	0.0	50000	20000	6	0.20800000000000002	0.0	0.0	7	0.0	0.0	149	0	0.0	0.0	1005.12	0.0	5.0	95.34200000000001
