Time_Days	Prod_method	Encaps_rate	Hyper_wiener_index	Mean_part_size	pI	PVA_conc_inner_phase	PVA_Mw	PLGA_Mw	S_no	PLGA_visc	PLGA_to_Placticizer	pH_0_logd	Carboaromatic_ring_count	pH_14_logd	pH_4_logd	Ring_atom_count.2	Wiener_index	diss_add_conc	pH_9_logd	Dreiding_energy	Minimal_projection_radius.1	Inner_phase_volume	Q_perc
28.987	1	56.51	-70193260	45.0	11.35	1.0	50000	34000	10	0.4	100.0	18.14	12	18.08	18.14	105	2213852	0.0	18.14	8261.69	24.42	1.0	20.021
0.0	4	69.0	-429981997	65.08	5.3	0.0	31000	46000	39	0.525	0.0	0.0	49	0.0	0.0	525	0	0.0	0.0	1166699.675	0.0	3.5	0.0
1.148	4	69.0	-429981997	65.08	5.3	0.0	31000	46000	39	0.525	0.0	0.0	49	0.0	0.0	525	0	0.0	0.0	1166699.675	0.0	3.5	44.628
7.1339999999999995	4	69.0	-429981997	65.08	5.3	0.0	31000	46000	39	0.525	0.0	0.0	49	0.0	0.0	525	0	0.0	0.0	1166699.675	0.0	3.5	64.05
14.109000000000002	4	69.0	-429981997	65.08	5.3	0.0	31000	46000	39	0.525	0.0	0.0	49	0.0	0.0	525	0	0.0	0.0	1166699.675	0.0	3.5	66.942
28.293000000000003	4	69.0	-429981997	65.08	5.3	0.0	31000	46000	39	0.525	0.0	0.0	49	0.0	0.0	525	0	0.0	0.0	1166699.675	0.0	3.5	63.223
45.849	4	69.0	-429981997	65.08	5.3	0.0	31000	46000	39	0.525	0.0	0.0	49	0.0	0.0	525	0	0.0	0.0	1166699.675	0.0	3.5	66.116
54.11	4	69.0	-429981997	65.08	5.3	0.0	31000	46000	39	0.525	0.0	0.0	49	0.0	0.0	525	0	0.0	0.0	1166699.675	0.0	3.5	67.355
63.178999999999995	4	69.0	-429981997	65.08	5.3	0.0	31000	46000	39	0.525	0.0	0.0	49	0.0	0.0	525	0	0.0	0.0	1166699.675	0.0	3.5	81.405
84.641	4	69.0	-429981997	65.08	5.3	0.0	31000	46000	39	0.525	0.0	0.0	49	0.0	0.0	525	0	0.0	0.0	1166699.675	0.0	3.5	97.934
0.0	1	80.0	1012936979	3.44	4.54	1.0	30000	46000	22	0.525	0.0	0.0	33	0.0	0.0	312	0	0.0	0.0	16318.4	0.0	2.0	0.0
0.983	1	80.0	1012936979	3.44	4.54	1.0	30000	46000	22	0.525	0.0	0.0	33	0.0	0.0	312	0	0.0	0.0	16318.4	0.0	2.0	18.187
4.914	1	80.0	1012936979	3.44	4.54	1.0	30000	46000	22	0.525	0.0	0.0	33	0.0	0.0	312	0	0.0	0.0	16318.4	0.0	2.0	16.0
9.042	1	80.0	1012936979	3.44	4.54	1.0	30000	46000	22	0.525	0.0	0.0	33	0.0	0.0	312	0	0.0	0.0	16318.4	0.0	2.0	23.340999999999998
13.956	1	80.0	1012936979	3.44	4.54	1.0	30000	46000	22	0.525	0.0	0.0	33	0.0	0.0	312	0	0.0	0.0	16318.4	0.0	2.0	27.213
18.87	1	80.0	1012936979	3.44	4.54	1.0	30000	46000	22	0.525	0.0	0.0	33	0.0	0.0	312	0	0.0	0.0	16318.4	0.0	2.0	26.753
25.945999999999998	1	80.0	1012936979	3.44	4.54	1.0	30000	46000	22	0.525	0.0	0.0	33	0.0	0.0	312	0	0.0	0.0	16318.4	0.0	2.0	47.507
32.826	1	80.0	1012936979	3.44	4.54	1.0	30000	46000	22	0.525	0.0	0.0	33	0.0	0.0	312	0	0.0	0.0	16318.4	0.0	2.0	60.898
40.098	1	80.0	1012936979	3.44	4.54	1.0	30000	46000	22	0.525	0.0	0.0	33	0.0	0.0	312	0	0.0	0.0	16318.4	0.0	2.0	63.458
45.012	1	80.0	1012936979	3.44	4.54	1.0	30000	46000	22	0.525	0.0	0.0	33	0.0	0.0	312	0	0.0	0.0	16318.4	0.0	2.0	63.864
49.926	1	80.0	1012936979	3.44	4.54	1.0	30000	46000	22	0.525	0.0	0.0	33	0.0	0.0	312	0	0.0	0.0	16318.4	0.0	2.0	63.838
59.951	1	80.0	1012936979	3.44	4.54	1.0	30000	46000	22	0.525	0.0	0.0	33	0.0	0.0	312	0	0.0	0.0	16318.4	0.0	2.0	62.917
70.172	1	80.0	1012936979	3.44	4.54	1.0	30000	46000	22	0.525	0.0	0.0	33	0.0	0.0	312	0	0.0	0.0	16318.4	0.0	2.0	63.295
0.21100000000000002	1	40.3	-593140135	200.0	4.67	0.0	50000	34000	15	0.38	0.0	0.0	12	0.0	0.0	171	0	0.0	0.0	76820.65	0.0	0.5	2.294
0.915	1	40.3	-593140135	200.0	4.67	0.0	50000	34000	15	0.38	0.0	0.0	12	0.0	0.0	171	0	0.0	0.0	76820.65	0.0	0.5	5.046
2.113	1	40.3	-593140135	200.0	4.67	0.0	50000	34000	15	0.38	0.0	0.0	12	0.0	0.0	171	0	0.0	0.0	76820.65	0.0	0.5	10.55
7.042000000000001	1	40.3	-593140135	200.0	4.67	0.0	50000	34000	15	0.38	0.0	0.0	12	0.0	0.0	171	0	0.0	0.0	76820.65	0.0	0.5	11.009
14.085	1	40.3	-593140135	200.0	4.67	0.0	50000	34000	15	0.38	0.0	0.0	12	0.0	0.0	171	0	0.0	0.0	76820.65	0.0	0.5	12.844000000000001
21.127	1	40.3	-593140135	200.0	4.67	0.0	50000	34000	15	0.38	0.0	0.0	12	0.0	0.0	171	0	0.0	0.0	76820.65	0.0	0.5	17.430999999999997
0.0	1	59.0	61404185	26.2	5.3	0.0	205000	40500	6	0.53	40.0	-4.63	7	-5.09	-4.63	149	166551	0.02	-4.63	1005.12	11.94	2.5	0.0
0.9740000000000001	1	59.0	61404185	26.2	5.3	0.0	205000	40500	6	0.53	40.0	-4.63	7	-5.09	-4.63	149	166551	0.02	-4.63	1005.12	11.94	2.5	63.403999999999996
3.9739999999999998	1	59.0	61404185	26.2	5.3	0.0	205000	40500	6	0.53	40.0	-4.63	7	-5.09	-4.63	149	166551	0.02	-4.63	1005.12	11.94	2.5	78.723
6.949	1	59.0	61404185	26.2	5.3	0.0	205000	40500	6	0.53	40.0	-4.63	7	-5.09	-4.63	149	166551	0.02	-4.63	1005.12	11.94	2.5	75.745
1.014	2	54.0	384968407	7.3	8.75	0.0	18000	60000	12	0.675	0.0	0.0	18	0.0	0.0	187	0	0.0	0.0	1146624.065	0.0	2.0	53.91
1.8840000000000001	2	54.0	384968407	7.3	8.75	0.0	18000	60000	12	0.675	0.0	0.0	18	0.0	0.0	187	0	0.0	0.0	1146624.065	0.0	2.0	58.27
4.058	2	54.0	384968407	7.3	8.75	0.0	18000	60000	12	0.675	0.0	0.0	18	0.0	0.0	187	0	0.0	0.0	1146624.065	0.0	2.0	63.875
6.087000000000001	2	54.0	384968407	7.3	8.75	0.0	18000	60000	12	0.675	0.0	0.0	18	0.0	0.0	187	0	0.0	0.0	1146624.065	0.0	2.0	66.367
7.971	2	54.0	384968407	7.3	8.75	0.0	18000	60000	12	0.675	0.0	0.0	18	0.0	0.0	187	0	0.0	0.0	1146624.065	0.0	2.0	68.235
10.0	2	54.0	384968407	7.3	8.75	0.0	18000	60000	12	0.675	0.0	0.0	18	0.0	0.0	187	0	0.0	0.0	1146624.065	0.0	2.0	69.48100000000001
12.029000000000002	2	54.0	384968407	7.3	8.75	0.0	18000	60000	12	0.675	0.0	0.0	18	0.0	0.0	187	0	0.0	0.0	1146624.065	0.0	2.0	70.415
14.058	2	54.0	384968407	7.3	8.75	0.0	18000	60000	12	0.675	0.0	0.0	18	0.0	0.0	187	0	0.0	0.0	1146624.065	0.0	2.0	71.34899999999999
15.942	2	54.0	384968407	7.3	8.75	0.0	18000	60000	12	0.675	0.0	0.0	18	0.0	0.0	187	0	0.0	0.0	1146624.065	0.0	2.0	72.595
17.971	2	54.0	384968407	7.3	8.75	0.0	18000	60000	12	0.675	0.0	0.0	18	0.0	0.0	187	0	0.0	0.0	1146624.065	0.0	2.0	73.529
20.145	2	54.0	384968407	7.3	8.75	0.0	18000	60000	12	0.675	0.0	0.0	18	0.0	0.0	187	0	0.0	0.0	1146624.065	0.0	2.0	74.464
21.884	2	54.0	384968407	7.3	8.75	0.0	18000	60000	12	0.675	0.0	0.0	18	0.0	0.0	187	0	0.0	0.0	1146624.065	0.0	2.0	76.021
23.768	2	54.0	384968407	7.3	8.75	0.0	18000	60000	12	0.675	0.0	0.0	18	0.0	0.0	187	0	0.0	0.0	1146624.065	0.0	2.0	77.578
25.941999999999997	2	54.0	384968407	7.3	8.75	0.0	18000	60000	12	0.675	0.0	0.0	18	0.0	0.0	187	0	0.0	0.0	1146624.065	0.0	2.0	78.20100000000001
27.971	2	54.0	384968407	7.3	8.75	0.0	18000	60000	12	0.675	0.0	0.0	18	0.0	0.0	187	0	0.0	0.0	1146624.065	0.0	2.0	79.135
29.855	2	54.0	384968407	7.3	8.75	0.0	18000	60000	12	0.675	0.0	0.0	18	0.0	0.0	187	0	0.0	0.0	1146624.065	0.0	2.0	80.069
31.739	2	54.0	384968407	7.3	8.75	0.0	18000	60000	12	0.675	0.0	0.0	18	0.0	0.0	187	0	0.0	0.0	1146624.065	0.0	2.0	81.003
34.058	2	54.0	384968407	7.3	8.75	0.0	18000	60000	12	0.675	0.0	0.0	18	0.0	0.0	187	0	0.0	0.0	1146624.065	0.0	2.0	81.315
35.942	2	54.0	384968407	7.3	8.75	0.0	18000	60000	12	0.675	0.0	0.0	18	0.0	0.0	187	0	0.0	0.0	1146624.065	0.0	2.0	81.315
37.826	2	54.0	384968407	7.3	8.75	0.0	18000	60000	12	0.675	0.0	0.0	18	0.0	0.0	187	0	0.0	0.0	1146624.065	0.0	2.0	81.93799999999999
39.855	2	54.0	384968407	7.3	8.75	0.0	18000	60000	12	0.675	0.0	0.0	18	0.0	0.0	187	0	0.0	0.0	1146624.065	0.0	2.0	81.93799999999999
41.88399999999999	2	54.0	384968407	7.3	8.75	0.0	18000	60000	12	0.675	0.0	0.0	18	0.0	0.0	187	0	0.0	0.0	1146624.065	0.0	2.0	82.249
43.913000000000004	2	54.0	384968407	7.3	8.75	0.0	18000	60000	12	0.675	0.0	0.0	18	0.0	0.0	187	0	0.0	0.0	1146624.065	0.0	2.0	82.561
46.957	2	54.0	384968407	7.3	8.75	0.0	18000	60000	12	0.675	0.0	0.0	18	0.0	0.0	187	0	0.0	0.0	1146624.065	0.0	2.0	82.87200000000001
48.986000000000004	2	54.0	384968407	7.3	8.75	0.0	18000	60000	12	0.675	0.0	0.0	18	0.0	0.0	187	0	0.0	0.0	1146624.065	0.0	2.0	82.87200000000001
50.87	2	54.0	384968407	7.3	8.75	0.0	18000	60000	12	0.675	0.0	0.0	18	0.0	0.0	187	0	0.0	0.0	1146624.065	0.0	2.0	83.18299999999999
53.768	2	54.0	384968407	7.3	8.75	0.0	18000	60000	12	0.675	0.0	0.0	18	0.0	0.0	187	0	0.0	0.0	1146624.065	0.0	2.0	83.18299999999999
55.942	2	54.0	384968407	7.3	8.75	0.0	18000	60000	12	0.675	0.0	0.0	18	0.0	0.0	187	0	0.0	0.0	1146624.065	0.0	2.0	82.87200000000001
57.971000000000004	2	54.0	384968407	7.3	8.75	0.0	18000	60000	12	0.675	0.0	0.0	18	0.0	0.0	187	0	0.0	0.0	1146624.065	0.0	2.0	83.18299999999999
