Time_Days	Prod_method	Encaps_rate	Hyper_wiener_index	Mean_part_size	pI	PVA_conc_inner_phase	PVA_Mw	PLGA_Mw	S_no	PLGA_visc	PLGA_to_Placticizer	pH_0_logd	Carboaromatic_ring_count	pH_14_logd	pH_4_logd	Ring_atom_count.2	Wiener_index	diss_add_conc	pH_9_logd	Dreiding_energy	Minimal_projection_radius.1	Inner_phase_volume	Q_perc
21.987	1	93.5	-70193260	16.0	11.35	1.0	50000	10000	10	0.16	0.0	0.0	12	0.0	0.0	105	0	0.0	0.0	8261.69	0.0	1.0	13.203
29.066	1	93.5	-70193260	16.0	11.35	1.0	50000	10000	10	0.16	0.0	0.0	12	0.0	0.0	105	0	0.0	0.0	8261.69	0.0	1.0	16.48
0.9648152245999999	3	100.0	-429981997	30.0	5.3	0.0	0	34000	39	0.4	100.0	18.14	49	18.08	18.14	525	2213852	0.0	18.14	1166699.675	24.42	5.0	62.998999999999995
3.9941300474	3	100.0	-429981997	30.0	5.3	0.0	0	34000	39	0.4	100.0	18.14	49	18.08	18.14	525	2213852	0.0	18.14	1166699.675	24.42	5.0	70.49
7.0197179162	3	100.0	-429981997	30.0	5.3	0.0	0	34000	39	0.4	100.0	18.14	49	18.08	18.14	525	2213852	0.0	18.14	1166699.675	24.42	5.0	71.942
9.0581288361	3	100.0	-429981997	30.0	5.3	0.0	0	34000	39	0.4	100.0	18.14	49	18.08	18.14	525	2213852	0.0	18.14	1166699.675	24.42	5.0	74.168
11.961891895	3	100.0	-429981997	30.0	5.3	0.0	0	34000	39	0.4	100.0	18.14	49	18.08	18.14	525	2213852	0.0	18.14	1166699.675	24.42	5.0	78.264
16.0363843887	3	100.0	-429981997	30.0	5.3	0.0	0	34000	39	0.4	100.0	18.14	49	18.08	18.14	525	2213852	0.0	18.14	1166699.675	24.42	5.0	78.942
18.0743294394	3	100.0	-429981997	30.0	5.3	0.0	0	34000	39	0.4	100.0	18.14	49	18.08	18.14	525	2213852	0.0	18.14	1166699.675	24.42	5.0	80.413
0.0	4	78.0	-429981997	78.0	5.3	0.0	31000	46000	39	0.525	8.41	-7.55	49	-7.61	-7.55	525	11402920	0.0	-7.55	1166699.675	39.46	3.5	0.0
1.18	4	78.0	-429981997	78.0	5.3	0.0	31000	46000	39	0.525	8.41	-7.55	49	-7.61	-7.55	525	11402920	0.0	-7.55	1166699.675	39.46	3.5	57.025
6.895	4	78.0	-429981997	78.0	5.3	0.0	31000	46000	39	0.525	8.41	-7.55	49	-7.61	-7.55	525	11402920	0.0	-7.55	1166699.675	39.46	3.5	71.488
14.12	4	78.0	-429981997	78.0	5.3	0.0	31000	46000	39	0.525	8.41	-7.55	49	-7.61	-7.55	525	11402920	0.0	-7.55	1166699.675	39.46	3.5	71.074
28.066	4	78.0	-429981997	78.0	5.3	0.0	31000	46000	39	0.525	8.41	-7.55	49	-7.61	-7.55	525	11402920	0.0	-7.55	1166699.675	39.46	3.5	75.207
46.13	4	78.0	-429981997	78.0	5.3	0.0	31000	46000	39	0.525	8.41	-7.55	49	-7.61	-7.55	525	11402920	0.0	-7.55	1166699.675	39.46	3.5	74.793
54.13399999999999	4	78.0	-429981997	78.0	5.3	0.0	31000	46000	39	0.525	8.41	-7.55	49	-7.61	-7.55	525	11402920	0.0	-7.55	1166699.675	39.46	3.5	76.446
63.42100000000001	4	78.0	-429981997	78.0	5.3	0.0	31000	46000	39	0.525	8.41	-7.55	49	-7.61	-7.55	525	11402920	0.0	-7.55	1166699.675	39.46	3.5	75.207
84.315	4	78.0	-429981997	78.0	5.3	0.0	31000	46000	39	0.525	8.41	-7.55	49	-7.61	-7.55	525	11402920	0.0	-7.55	1166699.675	39.46	3.5	71.488
1.014	2	91.0	384968407	4.6	8.75	0.0	18000	60000	12	0.675	2.25	1.11	18	1.11	1.11	187	50253	0.0	1.11	1146624.065	9.85	2.0	36.159
1.8840000000000001	2	91.0	384968407	4.6	8.75	0.0	18000	60000	12	0.675	2.25	1.11	18	1.11	1.11	187	50253	0.0	1.11	1146624.065	9.85	2.0	49.55
3.9130000000000003	2	91.0	384968407	4.6	8.75	0.0	18000	60000	12	0.675	2.25	1.11	18	1.11	1.11	187	50253	0.0	1.11	1146624.065	9.85	2.0	53.599
5.797000000000001	2	91.0	384968407	4.6	8.75	0.0	18000	60000	12	0.675	2.25	1.11	18	1.11	1.11	187	50253	0.0	1.11	1146624.065	9.85	2.0	55.467
7.971	2	91.0	384968407	4.6	8.75	0.0	18000	60000	12	0.675	2.25	1.11	18	1.11	1.11	187	50253	0.0	1.11	1146624.065	9.85	2.0	56.401
10.0	2	91.0	384968407	4.6	8.75	0.0	18000	60000	12	0.675	2.25	1.11	18	1.11	1.11	187	50253	0.0	1.11	1146624.065	9.85	2.0	57.023999999999994
11.884	2	91.0	384968407	4.6	8.75	0.0	18000	60000	12	0.675	2.25	1.11	18	1.11	1.11	187	50253	0.0	1.11	1146624.065	9.85	2.0	60.45
14.058	2	91.0	384968407	4.6	8.75	0.0	18000	60000	12	0.675	2.25	1.11	18	1.11	1.11	187	50253	0.0	1.11	1146624.065	9.85	2.0	65.12100000000001
15.942	2	91.0	384968407	4.6	8.75	0.0	18000	60000	12	0.675	2.25	1.11	18	1.11	1.11	187	50253	0.0	1.11	1146624.065	9.85	2.0	69.17
17.826	2	91.0	384968407	4.6	8.75	0.0	18000	60000	12	0.675	2.25	1.11	18	1.11	1.11	187	50253	0.0	1.11	1146624.065	9.85	2.0	72.28399999999999
20.0	2	91.0	384968407	4.6	8.75	0.0	18000	60000	12	0.675	2.25	1.11	18	1.11	1.11	187	50253	0.0	1.11	1146624.065	9.85	2.0	76.64399999999999
21.884	2	91.0	384968407	4.6	8.75	0.0	18000	60000	12	0.675	2.25	1.11	18	1.11	1.11	187	50253	0.0	1.11	1146624.065	9.85	2.0	79.758
23.913	2	91.0	384968407	4.6	8.75	0.0	18000	60000	12	0.675	2.25	1.11	18	1.11	1.11	187	50253	0.0	1.11	1146624.065	9.85	2.0	81.93799999999999
25.796999999999997	2	91.0	384968407	4.6	8.75	0.0	18000	60000	12	0.675	2.25	1.11	18	1.11	1.11	187	50253	0.0	1.11	1146624.065	9.85	2.0	83.806
28.116	2	91.0	384968407	4.6	8.75	0.0	18000	60000	12	0.675	2.25	1.11	18	1.11	1.11	187	50253	0.0	1.11	1146624.065	9.85	2.0	85.052
30.0	2	91.0	384968407	4.6	8.75	0.0	18000	60000	12	0.675	2.25	1.11	18	1.11	1.11	187	50253	0.0	1.11	1146624.065	9.85	2.0	86.92
31.884	2	91.0	384968407	4.6	8.75	0.0	18000	60000	12	0.675	2.25	1.11	18	1.11	1.11	187	50253	0.0	1.11	1146624.065	9.85	2.0	90.035
33.913000000000004	2	91.0	384968407	4.6	8.75	0.0	18000	60000	12	0.675	2.25	1.11	18	1.11	1.11	187	50253	0.0	1.11	1146624.065	9.85	2.0	90.346
35.942	2	91.0	384968407	4.6	8.75	0.0	18000	60000	12	0.675	2.25	1.11	18	1.11	1.11	187	50253	0.0	1.11	1146624.065	9.85	2.0	91.28
37.971	2	91.0	384968407	4.6	8.75	0.0	18000	60000	12	0.675	2.25	1.11	18	1.11	1.11	187	50253	0.0	1.11	1146624.065	9.85	2.0	91.28
40.0	2	91.0	384968407	4.6	8.75	0.0	18000	60000	12	0.675	2.25	1.11	18	1.11	1.11	187	50253	0.0	1.11	1146624.065	9.85	2.0	92.215
42.028999999999996	2	91.0	384968407	4.6	8.75	0.0	18000	60000	12	0.675	2.25	1.11	18	1.11	1.11	187	50253	0.0	1.11	1146624.065	9.85	2.0	92.52600000000001
44.058	2	91.0	384968407	4.6	8.75	0.0	18000	60000	12	0.675	2.25	1.11	18	1.11	1.11	187	50253	0.0	1.11	1146624.065	9.85	2.0	92.52600000000001
46.812	2	91.0	384968407	4.6	8.75	0.0	18000	60000	12	0.675	2.25	1.11	18	1.11	1.11	187	50253	0.0	1.11	1146624.065	9.85	2.0	93.149
48.841	2	91.0	384968407	4.6	8.75	0.0	18000	60000	12	0.675	2.25	1.11	18	1.11	1.11	187	50253	0.0	1.11	1146624.065	9.85	2.0	93.772
50.87	2	91.0	384968407	4.6	8.75	0.0	18000	60000	12	0.675	2.25	1.11	18	1.11	1.11	187	50253	0.0	1.11	1146624.065	9.85	2.0	94.39399999999999
54.058	2	91.0	384968407	4.6	8.75	0.0	18000	60000	12	0.675	2.25	1.11	18	1.11	1.11	187	50253	0.0	1.11	1146624.065	9.85	2.0	94.706
55.797	2	91.0	384968407	4.6	8.75	0.0	18000	60000	12	0.675	2.25	1.11	18	1.11	1.11	187	50253	0.0	1.11	1146624.065	9.85	2.0	94.706
57.971000000000004	2	91.0	384968407	4.6	8.75	0.0	18000	60000	12	0.675	2.25	1.11	18	1.11	1.11	187	50253	0.0	1.11	1146624.065	9.85	2.0	94.706
