Time_Days	Prod_method	Encaps_rate	Hyper_wiener_index	Mean_part_size	pI	PVA_conc_inner_phase	PVA_Mw	PLGA_Mw	S_no	PLGA_visc	PLGA_to_Placticizer	pH_0_logd	Carboaromatic_ring_count	pH_14_logd	pH_4_logd	Ring_atom_count.2	Wiener_index	diss_add_conc	pH_9_logd	Dreiding_energy	Minimal_projection_radius.1	Inner_phase_volume	Q_perc
57.903	1	45.14	-429981997	55.93	5.3	0.0	5000	46000	39	0.63	0.0	0.0	49	0.0	0.0	525	0	0.0	0.0	1166699.675	0.0	3.0	34.208
65.0	1	45.14	-429981997	55.93	5.3	0.0	5000	46000	39	0.63	0.0	0.0	49	0.0	0.0	525	0	0.0	0.0	1166699.675	0.0	3.0	36.7
1.05	1	68.24	-429981997	20.0	5.3	1.0	50000	10000	39	0.16	100.0	1.3	49	1.24	1.3	525	31756354	0.0	1.3	1166699.675	143.22	1.0	8.814
7.962000000000001	1	68.24	-429981997	20.0	5.3	1.0	50000	10000	39	0.16	100.0	1.3	49	1.24	1.3	525	31756354	0.0	1.3	1166699.675	143.22	1.0	15.729000000000001
15.062000000000001	1	68.24	-429981997	20.0	5.3	1.0	50000	10000	39	0.16	100.0	1.3	49	1.24	1.3	525	31756354	0.0	1.3	1166699.675	143.22	1.0	23.546
21.958000000000002	1	68.24	-429981997	20.0	5.3	1.0	50000	10000	39	0.16	100.0	1.3	49	1.24	1.3	525	31756354	0.0	1.3	1166699.675	143.22	1.0	26.838
28.985	1	68.24	-429981997	20.0	5.3	1.0	50000	10000	39	0.16	100.0	1.3	49	1.24	1.3	525	31756354	0.0	1.3	1166699.675	143.22	1.0	38.732
0.98	1	74.94	-429981997	18.0	5.3	1.0	50000	10000	39	0.16	100.0	18.14	49	18.08	18.14	525	2213852	0.0	18.14	1166699.675	24.42	1.0	13.57
7.982	1	74.94	-429981997	18.0	5.3	1.0	50000	10000	39	0.16	100.0	18.14	49	18.08	18.14	525	2213852	0.0	18.14	1166699.675	24.42	1.0	20.03
15.077	1	74.94	-429981997	18.0	5.3	1.0	50000	10000	39	0.16	100.0	18.14	49	18.08	18.14	525	2213852	0.0	18.14	1166699.675	24.42	1.0	26.715999999999998
21.971	1	74.94	-429981997	18.0	5.3	1.0	50000	10000	39	0.16	100.0	18.14	49	18.08	18.14	525	2213852	0.0	18.14	1166699.675	24.42	1.0	29.781999999999996
28.985	1	74.94	-429981997	18.0	5.3	1.0	50000	10000	39	0.16	100.0	18.14	49	18.08	18.14	525	2213852	0.0	18.14	1166699.675	24.42	1.0	38.732
0.0	4	76.0	-429981997	108.24	5.3	0.0	31000	61500	39	0.675	0.0	0.0	49	0.0	0.0	525	0	0.0	0.0	1166699.675	0.0	3.5	0.0
1.053	4	76.0	-429981997	108.24	5.3	0.0	31000	61500	39	0.675	0.0	0.0	49	0.0	0.0	525	0	0.0	0.0	1166699.675	0.0	3.5	8.203
6.791	4	76.0	-429981997	108.24	5.3	0.0	31000	61500	39	0.675	0.0	0.0	49	0.0	0.0	525	0	0.0	0.0	1166699.675	0.0	3.5	31.593000000000004
14.027999999999999	4	76.0	-429981997	108.24	5.3	0.0	31000	61500	39	0.675	0.0	0.0	49	0.0	0.0	525	0	0.0	0.0	1166699.675	0.0	3.5	35.729
28.226999999999997	4	76.0	-429981997	108.24	5.3	0.0	31000	61500	39	0.675	0.0	0.0	49	0.0	0.0	525	0	0.0	0.0	1166699.675	0.0	3.5	37.851
46.026	4	76.0	-429981997	108.24	5.3	0.0	31000	61500	39	0.675	0.0	0.0	49	0.0	0.0	525	0	0.0	0.0	1166699.675	0.0	3.5	35.073
54.297	4	76.0	-429981997	108.24	5.3	0.0	31000	61500	39	0.675	0.0	0.0	49	0.0	0.0	525	0	0.0	0.0	1166699.675	0.0	3.5	40.034
63.175	4	76.0	-429981997	108.24	5.3	0.0	31000	61500	39	0.675	0.0	0.0	49	0.0	0.0	525	0	0.0	0.0	1166699.675	0.0	3.5	80.243
84.33200000000001	4	76.0	-429981997	108.24	5.3	0.0	31000	61500	39	0.675	0.0	0.0	49	0.0	0.0	525	0	0.0	0.0	1166699.675	0.0	3.5	78.712
0.0	3	90.5	63697313	5.0	5.33	0.0	0	25000	6	0.3	0.0	0.0	7	0.0	0.0	149	0	0.0	0.0	1129.56	0.0	1.0	0.0
1.807	3	90.5	63697313	5.0	5.33	0.0	0	25000	6	0.3	0.0	0.0	7	0.0	0.0	149	0	0.0	0.0	1129.56	0.0	1.0	11.095999999999998
3.966	3	90.5	63697313	5.0	5.33	0.0	0	25000	6	0.3	0.0	0.0	7	0.0	0.0	149	0	0.0	0.0	1129.56	0.0	1.0	18.082
5.938	3	90.5	63697313	5.0	5.33	0.0	0	25000	6	0.3	0.0	0.0	7	0.0	0.0	149	0	0.0	0.0	1129.56	0.0	1.0	20.137
7.916	3	90.5	63697313	5.0	5.33	0.0	0	25000	6	0.3	0.0	0.0	7	0.0	0.0	149	0	0.0	0.0	1129.56	0.0	1.0	26.301
10.072000000000001	3	90.5	63697313	5.0	5.33	0.0	0	25000	6	0.3	0.0	0.0	7	0.0	0.0	149	0	0.0	0.0	1129.56	0.0	1.0	30.822
14.026	3	90.5	63697313	5.0	5.33	0.0	0	25000	6	0.3	0.0	0.0	7	0.0	0.0	149	0	0.0	0.0	1129.56	0.0	1.0	41.507
17.792	3	90.5	63697313	5.0	5.33	0.0	0	25000	6	0.3	0.0	0.0	7	0.0	0.0	149	0	0.0	0.0	1129.56	0.0	1.0	46.027
22.287	3	90.5	63697313	5.0	5.33	0.0	0	25000	6	0.3	0.0	0.0	7	0.0	0.0	149	0	0.0	0.0	1129.56	0.0	1.0	58.766999999999996
26.42	3	90.5	63697313	5.0	5.33	0.0	0	25000	6	0.3	0.0	0.0	7	0.0	0.0	149	0	0.0	0.0	1129.56	0.0	1.0	68.63
30.194000000000003	3	90.5	63697313	5.0	5.33	0.0	0	25000	6	0.3	0.0	0.0	7	0.0	0.0	149	0	0.0	0.0	1129.56	0.0	1.0	78.493
33.961	3	90.5	63697313	5.0	5.33	0.0	0	25000	6	0.3	0.0	0.0	7	0.0	0.0	149	0	0.0	0.0	1129.56	0.0	1.0	83.425
42.032	3	90.5	63697313	5.0	5.33	0.0	0	25000	6	0.3	0.0	0.0	7	0.0	0.0	149	0	0.0	0.0	1129.56	0.0	1.0	93.288
46.338	3	90.5	63697313	5.0	5.33	0.0	0	25000	6	0.3	0.0	0.0	7	0.0	0.0	149	0	0.0	0.0	1129.56	0.0	1.0	99.45200000000001
50.097	3	90.5	63697313	5.0	5.33	0.0	0	25000	6	0.3	0.0	0.0	7	0.0	0.0	149	0	0.0	0.0	1129.56	0.0	1.0	99.45200000000001
58.153	3	90.5	63697313	5.0	5.33	0.0	0	25000	6	0.3	0.0	0.0	7	0.0	0.0	149	0	0.0	0.0	1129.56	0.0	1.0	99.45200000000001
0.0	3	100.0	63697313	5.0	5.33	0.0	0	90000	6	0.855	0.0	0.0	7	0.0	0.0	149	0	0.0	0.0	1129.56	0.0	1.0	0.0
1.082	3	100.0	63697313	5.0	5.33	0.0	0	90000	6	0.855	0.0	0.0	7	0.0	0.0	149	0	0.0	0.0	1129.56	0.0	1.0	5.3420000000000005
1.98	3	100.0	63697313	5.0	5.33	0.0	0	90000	6	0.855	0.0	0.0	7	0.0	0.0	149	0	0.0	0.0	1129.56	0.0	1.0	6.986000000000001
3.963	3	100.0	63697313	5.0	5.33	0.0	0	90000	6	0.855	0.0	0.0	7	0.0	0.0	149	0	0.0	0.0	1129.56	0.0	1.0	16.027
5.95	3	100.0	63697313	5.0	5.33	0.0	0	90000	6	0.855	0.0	0.0	7	0.0	0.0	149	0	0.0	0.0	1129.56	0.0	1.0	28.355999999999998
7.747000000000001	3	100.0	63697313	5.0	5.33	0.0	0	90000	6	0.855	0.0	0.0	7	0.0	0.0	149	0	0.0	0.0	1129.56	0.0	1.0	32.876999999999995
9.907	3	100.0	63697313	5.0	5.33	0.0	0	90000	6	0.855	0.0	0.0	7	0.0	0.0	149	0	0.0	0.0	1129.56	0.0	1.0	40.274
13.875	3	100.0	63697313	5.0	5.33	0.0	0	90000	6	0.855	0.0	0.0	7	0.0	0.0	149	0	0.0	0.0	1129.56	0.0	1.0	60.411
18.180999999999997	3	100.0	63697313	5.0	5.33	0.0	0	90000	6	0.855	0.0	0.0	7	0.0	0.0	149	0	0.0	0.0	1129.56	0.0	1.0	66.164
22.125	3	100.0	63697313	5.0	5.33	0.0	0	90000	6	0.855	0.0	0.0	7	0.0	0.0	149	0	0.0	0.0	1129.56	0.0	1.0	70.274
26.255	3	100.0	63697313	5.0	5.33	0.0	0	90000	6	0.855	0.0	0.0	7	0.0	0.0	149	0	0.0	0.0	1129.56	0.0	1.0	78.082
30.198	3	100.0	63697313	5.0	5.33	0.0	0	90000	6	0.855	0.0	0.0	7	0.0	0.0	149	0	0.0	0.0	1129.56	0.0	1.0	81.37
34.143	3	100.0	63697313	5.0	5.33	0.0	0	90000	6	0.855	0.0	0.0	7	0.0	0.0	149	0	0.0	0.0	1129.56	0.0	1.0	85.479
38.265	3	100.0	63697313	5.0	5.33	0.0	0	90000	6	0.855	0.0	0.0	7	0.0	0.0	149	0	0.0	0.0	1129.56	0.0	1.0	88.76700000000001
42.216	3	100.0	63697313	5.0	5.33	0.0	0	90000	6	0.855	0.0	0.0	7	0.0	0.0	149	0	0.0	0.0	1129.56	0.0	1.0	96.575
46.161	3	100.0	63697313	5.0	5.33	0.0	0	90000	6	0.855	0.0	0.0	7	0.0	0.0	149	0	0.0	0.0	1129.56	0.0	1.0	100.0
50.278999999999996	3	100.0	63697313	5.0	5.33	0.0	0	90000	6	0.855	0.0	0.0	7	0.0	0.0	149	0	0.0	0.0	1129.56	0.0	1.0	100.0
58.157	3	100.0	63697313	5.0	5.33	0.0	0	90000	6	0.855	0.0	0.0	7	0.0	0.0	149	0	0.0	0.0	1129.56	0.0	1.0	100.0
0.0	1	94.6	140759740	0.395	4.0	0.0	93500	61500	10	0.675	1.0	-4.63	35	-5.09	-4.63	341	166551	0.0	-4.63	21044.93	11.94	3.0	0.0
1.194	1	94.6	140759740	0.395	4.0	0.0	93500	61500	10	0.675	1.0	-4.63	35	-5.09	-4.63	341	166551	0.0	-4.63	21044.93	11.94	3.0	25.246
2.3609999999999998	1	94.6	140759740	0.395	4.0	0.0	93500	61500	10	0.675	1.0	-4.63	35	-5.09	-4.63	341	166551	0.0	-4.63	21044.93	11.94	3.0	27.541
3.556	1	94.6	140759740	0.395	4.0	0.0	93500	61500	10	0.675	1.0	-4.63	35	-5.09	-4.63	341	166551	0.0	-4.63	21044.93	11.94	3.0	27.869
4.7219999999999995	1	94.6	140759740	0.395	4.0	0.0	93500	61500	10	0.675	1.0	-4.63	35	-5.09	-4.63	341	166551	0.0	-4.63	21044.93	11.94	3.0	32.131
5.917000000000001	1	94.6	140759740	0.395	4.0	0.0	93500	61500	10	0.675	1.0	-4.63	35	-5.09	-4.63	341	166551	0.0	-4.63	21044.93	11.94	3.0	36.393
7.082999999999999	1	94.6	140759740	0.395	4.0	0.0	93500	61500	10	0.675	1.0	-4.63	35	-5.09	-4.63	341	166551	0.0	-4.63	21044.93	11.94	3.0	38.689
8.277999999999999	1	94.6	140759740	0.395	4.0	0.0	93500	61500	10	0.675	1.0	-4.63	35	-5.09	-4.63	341	166551	0.0	-4.63	21044.93	11.94	3.0	39.672
9.443999999999999	1	94.6	140759740	0.395	4.0	0.0	93500	61500	10	0.675	1.0	-4.63	35	-5.09	-4.63	341	166551	0.0	-4.63	21044.93	11.94	3.0	40.656
