Time_Days	Prod_method	Encaps_rate	Hyper_wiener_index	Mean_part_size	pI	PVA_conc_inner_phase	PVA_Mw	PLGA_Mw	S_no	PLGA_visc	PLGA_to_Placticizer	pH_0_logd	Carboaromatic_ring_count	pH_14_logd	pH_4_logd	Ring_atom_count.2	Wiener_index	diss_add_conc	pH_9_logd	Dreiding_energy	Minimal_projection_radius.1	Inner_phase_volume	Q_perc
3.991	1	27.3	1012936979	0.67	4.54	1.0	30000	46000	22	0.525	0.0	0.0	33	0.0	0.0	312	0	0.0	0.0	16318.4	0.0	2.0	57.031000000000006
6.941	1	27.3	1012936979	0.67	4.54	1.0	30000	46000	22	0.525	0.0	0.0	33	0.0	0.0	312	0	0.0	0.0	16318.4	0.0	2.0	63.74100000000001
11.974	1	27.3	1012936979	0.67	4.54	1.0	30000	46000	22	0.525	0.0	0.0	33	0.0	0.0	312	0	0.0	0.0	16318.4	0.0	2.0	68.533
17.007	1	27.3	1012936979	0.67	4.54	1.0	30000	46000	22	0.525	0.0	0.0	33	0.0	0.0	312	0	0.0	0.0	16318.4	0.0	2.0	77.639
23.08	1	27.3	1012936979	0.67	4.54	1.0	30000	46000	22	0.525	0.0	0.0	33	0.0	0.0	312	0	0.0	0.0	16318.4	0.0	2.0	80.994
28.113000000000003	1	27.3	1012936979	0.67	4.54	1.0	30000	46000	22	0.525	0.0	0.0	33	0.0	0.0	312	0	0.0	0.0	16318.4	0.0	2.0	86.745
31.930999999999997	1	27.3	1012936979	0.67	4.54	1.0	30000	46000	22	0.525	0.0	0.0	33	0.0	0.0	312	0	0.0	0.0	16318.4	0.0	2.0	89.62100000000001
36.963	1	27.3	1012936979	0.67	4.54	1.0	30000	46000	22	0.525	0.0	0.0	33	0.0	0.0	312	0	0.0	0.0	16318.4	0.0	2.0	92.01700000000001
42.863	1	27.3	1012936979	0.67	4.54	1.0	30000	46000	22	0.525	0.0	0.0	33	0.0	0.0	312	0	0.0	0.0	16318.4	0.0	2.0	93.455
47.028	1	27.3	1012936979	0.67	4.54	1.0	30000	46000	22	0.525	0.0	0.0	33	0.0	0.0	312	0	0.0	0.0	16318.4	0.0	2.0	98.24700000000001
50.846000000000004	1	27.3	1012936979	0.67	4.54	1.0	30000	46000	22	0.525	0.0	0.0	33	0.0	0.0	312	0	0.0	0.0	16318.4	0.0	2.0	100.164
56.052	1	27.3	1012936979	0.67	4.54	1.0	30000	46000	22	0.525	0.0	0.0	33	0.0	0.0	312	0	0.0	0.0	16318.4	0.0	2.0	100.164
60.043	1	27.3	1012936979	0.67	4.54	1.0	30000	46000	22	0.525	0.0	0.0	33	0.0	0.0	312	0	0.0	0.0	16318.4	0.0	2.0	100.64399999999999
65.07600000000001	1	27.3	1012936979	0.67	4.54	1.0	30000	46000	22	0.525	0.0	0.0	33	0.0	0.0	312	0	0.0	0.0	16318.4	0.0	2.0	100.64399999999999
69.935	1	27.3	1012936979	0.67	4.54	1.0	30000	46000	22	0.525	0.0	0.0	33	0.0	0.0	312	0	0.0	0.0	16318.4	0.0	2.0	100.164
0.21100000000000002	1	21.4	-593140135	226.0	4.67	0.0	50000	34000	15	0.38	0.0	0.0	12	0.0	0.0	171	0	0.0	0.0	76820.65	0.0	0.5	10.092
0.986	1	21.4	-593140135	226.0	4.67	0.0	50000	34000	15	0.38	0.0	0.0	12	0.0	0.0	171	0	0.0	0.0	76820.65	0.0	0.5	15.138
2.042	1	21.4	-593140135	226.0	4.67	0.0	50000	34000	15	0.38	0.0	0.0	12	0.0	0.0	171	0	0.0	0.0	76820.65	0.0	0.5	20.183
6.972	1	21.4	-593140135	226.0	4.67	0.0	50000	34000	15	0.38	0.0	0.0	12	0.0	0.0	171	0	0.0	0.0	76820.65	0.0	0.5	29.358
14.085	1	21.4	-593140135	226.0	4.67	0.0	50000	34000	15	0.38	0.0	0.0	12	0.0	0.0	171	0	0.0	0.0	76820.65	0.0	0.5	46.788999999999994
0.0	1	39.0	61404185	64.0	5.3	1.25	38000	16000	6	0.2	0.0	0.0	7	0.0	0.0	149	0	0.0	0.0	1005.12	0.0	5.0	0.0
1.097	1	39.0	61404185	64.0	5.3	1.25	38000	16000	6	0.2	0.0	0.0	7	0.0	0.0	149	0	0.0	0.0	1005.12	0.0	5.0	18.174
2.1180000000000003	1	39.0	61404185	64.0	5.3	1.25	38000	16000	6	0.2	0.0	0.0	7	0.0	0.0	149	0	0.0	0.0	1005.12	0.0	5.0	28.926
4.14	1	39.0	61404185	64.0	5.3	1.25	38000	16000	6	0.2	0.0	0.0	7	0.0	0.0	149	0	0.0	0.0	1005.12	0.0	5.0	32.098
6.024	1	39.0	61404185	64.0	5.3	1.25	38000	16000	6	0.2	0.0	0.0	7	0.0	0.0	149	0	0.0	0.0	1005.12	0.0	5.0	33.149
7.975	1	39.0	61404185	64.0	5.3	1.25	38000	16000	6	0.2	0.0	0.0	7	0.0	0.0	149	0	0.0	0.0	1005.12	0.0	5.0	33.442
10.062000000000001	1	39.0	61404185	64.0	5.3	1.25	38000	16000	6	0.2	0.0	0.0	7	0.0	0.0	149	0	0.0	0.0	1005.12	0.0	5.0	34.492
13.963	1	39.0	61404185	64.0	5.3	1.25	38000	16000	6	0.2	0.0	0.0	7	0.0	0.0	149	0	0.0	0.0	1005.12	0.0	5.0	34.927
17.936	1	39.0	61404185	64.0	5.3	1.25	38000	16000	6	0.2	0.0	0.0	7	0.0	0.0	149	0	0.0	0.0	1005.12	0.0	5.0	38.695
21.976999999999997	1	39.0	61404185	64.0	5.3	1.25	38000	16000	6	0.2	0.0	0.0	7	0.0	0.0	149	0	0.0	0.0	1005.12	0.0	5.0	42.917
25.951	1	39.0	61404185	64.0	5.3	1.25	38000	16000	6	0.2	0.0	0.0	7	0.0	0.0	149	0	0.0	0.0	1005.12	0.0	5.0	47.745
29.994	1	39.0	61404185	64.0	5.3	1.25	38000	16000	6	0.2	0.0	0.0	7	0.0	0.0	149	0	0.0	0.0	1005.12	0.0	5.0	53.937
